"Order","Family","Genus","Species","BodyMass","HomeRange_km2","Diet"
"Primates","Cebidae","Callicebus","brunneus",852,0.04,-999
"Primates","Cebidae","Callicebus","caligatus",992,-999,-999
"Primates","Cebidae","Callicebus","cinerascens",992,-999,-999
"Primates","Cebidae","Callicebus","cupreus",1120,-999,-999
"Primates","Cebidae","Callicebus","donacophilus",899,-999,-999
"Primates","Cebidae","Callicebus","dubius",992,-999,-999
"Primates","Cebidae","Callicebus","hoffmannsi",1070,-999,-999
"Primates","Cebidae","Callicebus","modestus",992,-999,-999
"Primates","Cebidae","Callicebus","moloch",965,0.02,2
"Primates","Cebidae","Callicebus","oenanthe",992,-999,-999
"Primates","Cebidae","Callicebus","olallae",992,-999,-999
"Primates","Cebidae","Callicebus","personatus",1390,0.03,1
"Primates","Cebidae","Callicebus","torquatus",1220,0.11,2
"Primates","Callitrichidae","Callimico","goeldii",558,0.32,2
"Primates","Callitrichidae","Callithrix","argentata",369,0.17,2
"Primates","Callitrichidae","Callithrix","aurita",388,0.08,2
"Primates","Callitrichidae","Callithrix","flaviceps",375,0.22,2
"Primates","Callitrichidae","Callithrix","geoffroyi",342,-999,-999
"Primates","Callitrichidae","Callithrix","humeralifera",375,0.1,2
"Primates","Callitrichidae","Callithrix","jacchus",291,0.02,2
"Primates","Callitrichidae","Callithrix","kuhlii",375,0.06,2
"Primates","Callitrichidae","Callithrix","penicillata",340,0.01,-999
"Primates","Callitrichidae","Callithrix","pygmaea",125,0.00214,2
"Carnivora","Otariidae","Callorhinus","ursinus",55700,-999,2
"Rodentia","Sciuridae","Callosciurus","adamsi",209,-999,2
"Rodentia","Sciuridae","Callosciurus","albescens",-999,-999,-999
"Rodentia","Sciuridae","Callosciurus","baluensis",324,-999,2
"Rodentia","Sciuridae","Callosciurus","caniceps",265,0.01,-999
"Rodentia","Sciuridae","Callosciurus","erythraeus",283,0.00898,1
"Rodentia","Sciuridae","Callosciurus","finlaysonii",-999,-999,-999
"Rodentia","Sciuridae","Callosciurus","inornatus",-999,-999,-999
"Rodentia","Sciuridae","Callosciurus","melanogaster",296,-999,2
"Rodentia","Sciuridae","Callosciurus","nigrovittatus",209,0.01,2
"Rodentia","Sciuridae","Callosciurus","notatus",210,0.02,2
"Rodentia","Sciuridae","Callosciurus","orestes",324,-999,2
"Rodentia","Sciuridae","Callosciurus","phayrei",-999,-999,-999
"Rodentia","Sciuridae","Callosciurus","prevostii",400,-999,2
"Rodentia","Sciuridae","Callosciurus","pygerythrus",-999,-999,-999
"Rodentia","Sciuridae","Callosciurus","quinquestriatus",-999,-999,-999
"Rodentia","Muridae","Calomys","boliviae",27,-999,-999
"Rodentia","Muridae","Calomys","callidus",27,-999,-999
"Rodentia","Muridae","Calomys","callosus",45.7,-999,-999
"Rodentia","Muridae","Calomys","hummelincki",27,-999,-999
"Rodentia","Muridae","Calomys","laucha",14,-999,2
"Rodentia","Muridae","Calomys","lepidus",20.6,-999,-999
"Rodentia","Muridae","Calomys","musculinus",20.2,-999,2
"Rodentia","Muridae","Calomys","sorellus",20,-999,-999
"Rodentia","Muridae","Calomys","tener",13.8,-999,-999
"Rodentia","Muridae","Calomyscus","bailwardi",21.4,-999,-999
"Rodentia","Muridae","Calomyscus","baluchi",-999,-999,-999
"Rodentia","Muridae","Calomyscus","hotsoni",-999,-999,-999
"Rodentia","Muridae","Calomyscus","mystax",-999,-999,-999
"Rodentia","Muridae","Calomyscus","tsolovi",-999,-999,-999
"Rodentia","Muridae","Calomyscus","urartensis",-999,-999,-999
"Diprotodontia","Potoroidae","Caloprymnus","campestris",931,-999,-999
"Didelphimorphia","Didelphidae","Caluromys","derbianus",330,-999,2
"Didelphimorphia","Didelphidae","Caluromys","lanatus",352,-999,2
"Didelphimorphia","Didelphidae","Caluromys","philander",246,0.01,2
"Didelphimorphia","Didelphidae","Caluromysiops","irrupta",259,-999,2
"Artiodactyla","Camelidae","Camelus","bactrianus",547000,-999,1
"Artiodactyla","Camelidae","Camelus","dromedarius",488000,200,1
"Rodentia","Muridae","Canariomys","tamarani",-999,-999,-999
"Carnivora","Canidae","Canis","adustus",10400,1.02,2
"Carnivora","Canidae","Canis","aureus",9680,2.96,2
"Carnivora","Canidae","Canis","latrans",12000,19,3
"Carnivora","Canidae","Canis","lupus",35000,164,3
"Carnivora","Canidae","Canis","mesomelas",8330,12,2
"Carnivora","Canidae","Canis","rufus",26700,60.6,3
"Carnivora","Canidae","Canis","simensis",14400,4.21,3
"Rodentia","Muridae","Cannomys","badius",472,-999,-999
"Rodentia","Muridae","Cansumys","canus",-999,-999,-999
"Cetacea","Neobalaenidae","Caperea","marginata",3.2e+07,-999,-999
"Artiodactyla","Bovidae","Capra","caucasica",63300,-999,1
"Artiodactyla","Bovidae","Capra","cylindricornis",57500,-999,-999
"Artiodactyla","Bovidae","Capra","falconeri",53600,-999,1
"Artiodactyla","Bovidae","Capra","hircus",46900,99.5,1
"Artiodactyla","Bovidae","Capra","ibex",69300,-999,1
"Artiodactyla","Bovidae","Capra","nubiana",47600,-999,-999
"Artiodactyla","Bovidae","Capra","pyrenaica",60200,0.65,1
"Artiodactyla","Bovidae","Capra","sibirica",130000,-999,-999
"Artiodactyla","Bovidae","Capra","walie",99400,-999,-999
"Artiodactyla","Cervidae","Capreolus","capreolus",22400,0.52,-999
"Artiodactyla","Cervidae","Capreolus","pygargus",41000,0.99,-999
"Lagomorpha","Leporidae","Caprolagus","hispidus",2500,0.00415,1
"Rodentia","Capromyidae","Capromys","pilorides",5200,-999,2
"Carnivora","Felidae","Caracal","caracal",12000,294,3
"Rodentia","Dipodidae","Cardiocranius","paradoxus",-999,-999,-999
"Chiroptera","Megadermatidae","Cardioderma","cor",26.2,-999,3
"Chiroptera","Phyllostomidae","Carollia","brevicauda",14.7,-999,1
"Chiroptera","Phyllostomidae","Carollia","castanea",13.1,-999,1
"Chiroptera","Phyllostomidae","Carollia","perspicillata",19.1,-999,2
"Chiroptera","Phyllostomidae","Carollia","subrufa",15.7,-999,1
"Rodentia","Muridae","Carpomys","melanurus",-999,-999,2
"Rodentia","Muridae","Carpomys","phaeurus",-999,-999,-999
"Rodentia","Echimyidae","Carterodon","sulcidens",114,-999,-999
"Chiroptera","Pteropodidae","Casinycteris","argynnis",28.2,-999,1
"Rodentia","Castoridae","Castor","canadensis",18100,0.06,1
"Rodentia","Castoridae","Castor","fiber",19000,-999,1
"Artiodactyla","Tayassuidae","Catagonus","wagneri",35200,7.11,2
"Carnivora","Felidae","Catopuma","badia",3430,-999,-999
"Carnivora","Felidae","Catopuma","temminckii",7740,-999,3
"Rodentia","Caviidae","Cavia","aperea",524,0.000933,1
"Rodentia","Caviidae","Cavia","fulgida",283,-999,-999
"Rodentia","Caviidae","Cavia","magna",460,-999,-999
"Rodentia","Caviidae","Cavia","porcellus",728,-999,-999
"Rodentia","Caviidae","Cavia","tschudii",1000,-999,-999
"Primates","Cebidae","Cebus","albifrons",2520,0.54,2
"Primates","Cebidae","Cebus","apella",2760,1.15,2
"Primates","Cebidae","Cebus","capucinus",3010,0.35,2
"Primates","Cebidae","Cebus","olivaceus",2800,1.73,2
"Rodentia","Muridae","Celaenomys","silaceus",-999,-999,-999
"Chiroptera","Emballonuridae","Centronycteris","maximiliani",23,-999,3
"Chiroptera","Phyllostomidae","Centurio","senex",22.9,-999,1
"Artiodactyla","Bovidae","Cephalophus","adersi",9250,-999,1
"Artiodactyla","Bovidae","Cephalophus","callipygus",18800,0.32,1
"Artiodactyla","Bovidae","Cephalophus","dorsalis",20000,0.27,2
"Artiodactyla","Bovidae","Cephalophus","harveyi",14500,-999,-999
"Artiodactyla","Bovidae","Cephalophus","jentinki",67500,-999,1
"Artiodactyla","Bovidae","Cephalophus","leucogaster",13000,-999,2
"Artiodactyla","Bovidae","Cephalophus","maxwellii",8440,-999,2
"Artiodactyla","Bovidae","Cephalophus","monticola",4860,-999,2
"Artiodactyla","Bovidae","Cephalophus","natalensis",12000,0.06,1
"Artiodactyla","Bovidae","Cephalophus","niger",18900,-999,2
"Artiodactyla","Bovidae","Cephalophus","nigrifrons",14200,-999,1
"Artiodactyla","Bovidae","Cephalophus","ogilbyi",18200,0.07,-999
"Artiodactyla","Bovidae","Cephalophus","rubidus",15000,-999,-999
"Artiodactyla","Bovidae","Cephalophus","rufilatus",12000,-999,2
"Artiodactyla","Bovidae","Cephalophus","silvicultor",61300,-999,2
"Artiodactyla","Bovidae","Cephalophus","spadix",56500,-999,1
"Artiodactyla","Bovidae","Cephalophus","weynsi",-999,-999,-999
"Artiodactyla","Bovidae","Cephalophus","zebra",15400,-999,2
"Cetacea","Delphinidae","Cephalorhynchus","commersonii",72400,-999,3
"Cetacea","Delphinidae","Cephalorhynchus","eutropia",45000,-999,3
"Cetacea","Delphinidae","Cephalorhynchus","heavisidii",40000,-999,-999
"Cetacea","Delphinidae","Cephalorhynchus","hectori",50000,-999,3
"Perissodactyla","Rhinocerotidae","Ceratotherium","simum",2260000,19.3,1
"Diprotodontia","Burramyidae","Cercartetus","caudatus",23,-999,2
"Rodentia","Muridae","Clethrionomys","centralis",-999,-999,-999
"Rodentia","Muridae","Clethrionomys","gapperi",19.8,0.000464,2
"Rodentia","Muridae","Clethrionomys","glareolus",20.7,0.000963,2
"Rodentia","Muridae","Clethrionomys","rufocanus",36.4,-999,-999
"Rodentia","Muridae","Clethrionomys","rutilus",19.9,-999,2
"Rodentia","Muridae","Clethrionomys","sikotanensis",-999,-999,-999
"Rodentia","Heptaxodontidae","Clidomys","osborni",-999,-999,-999
"Rodentia","Heptaxodontidae","Clidomys","parvus",-999,-999,-999
"Chiroptera","Rhinolophidae","Cloeotis","percivali",4.13,-999,-999
"Rodentia","Echimyidae","Clyomys","bishopi",30,-999,-999
"Rodentia","Echimyidae","Clyomys","laticeps",201,-999,-999
"Rodentia","Muridae","Coccymys","albidens",-999,-999,-999
"Rodentia","Muridae","Coccymys","ruemmleri",29.7,-999,1
"Chiroptera","Rhinolophidae","Coelops","frithi",7.46,-999,3
"Chiroptera","Rhinolophidae","Coelops","hirsutus",-999,-999,-999
"Chiroptera","Rhinolophidae","Coelops","robinsoni",6.5,-999,3
"Rodentia","Erethizontidae","Coendou","bicolor",4490,-999,1
"Rodentia","Erethizontidae","Coendou","koopmani",3000,-999,-999
"Rodentia","Erethizontidae","Coendou","prehensilis",4120,0.14,1
"Rodentia","Erethizontidae","Coendou","rothschildi",2000,-999,1
"Chiroptera","Emballonuridae","Coleura","afra",10.6,-999,3
"Chiroptera","Emballonuridae","Coleura","seychellensis",10.6,-999,3
"Primates","Cercopithecidae","Colobus","angolensis",8990,-999,1
"Primates","Cercopithecidae","Colobus","guereza",10000,0.17,1
"Primates","Cercopithecidae","Colobus","polykomos",8610,0.21,1
"Primates","Cercopithecidae","Colobus","satanas",9150,0.44,1
"Rodentia","Muridae","Colomys","goslingi",62.5,-999,-999
"Insectivora","Talpidae","Condylura","cristata",47.1,0.00365,3
"Carnivora","Mustelidae","Conepatus","chinga",1920,-999,2
"Carnivora","Mustelidae","Conepatus","humboldtii",1100,0.1,3
"Carnivora","Mustelidae","Conepatus","leuconotus",3450,-999,3
"Carnivora","Mustelidae","Conepatus","mesoleucus",2580,-999,3
"Carnivora","Mustelidae","Conepatus","semistriatus",2020,0.27,2
"Insectivora","Soricidae","Congosorex","polli",-999,-999,-999
"Rodentia","Muridae","Conilurus","albipes",200,-999,-999
"Insectivora","Soricidae","Crocidura","usambarae",11.6,-999,-999
"Insectivora","Soricidae","Crocidura","viaria",15.8,-999,-999
"Insectivora","Soricidae","Crocidura","voi",-999,-999,-999
"Insectivora","Soricidae","Crocidura","whitakeri",5.46,-999,-999
"Insectivora","Soricidae","Crocidura","wimmeri",23.5,-999,-999
"Insectivora","Soricidae","Crocidura","xantippe",-999,-999,-999
"Insectivora","Soricidae","Crocidura","yankariensis",5,-999,-999
"Diprotodontia","Burramyidae","Cercartetus","concinnus",14.1,-999,-999
"Diprotodontia","Burramyidae","Cercartetus","lepidus",8.1,-999,2
"Diprotodontia","Burramyidae","Cercartetus","nanus",27,0.00557,2
"Primates","Cercopithecidae","Cercocebus","agilis",7120,-999,-999
"Primates","Cercopithecidae","Cercocebus","galeritus",7080,0.52,1
"Primates","Cercopithecidae","Cercocebus","torquatus",7290,-999,1
"Primates","Cercopithecidae","Cercopithecus","ascanius",3540,0.17,2
"Primates","Cercopithecidae","Cercopithecus","campbelli",3640,0.02,1
"Primates","Cercopithecidae","Cercopithecus","cephus",3440,0.24,2
"Primates","Cercopithecidae","Cercopithecus","diana",4370,1.27,2
"Primates","Cercopithecidae","Cercopithecus","dryas",2780,-999,-999
"Primates","Cercopithecidae","Cercopithecus","erythrogaster",3440,-999,2
"Primates","Cercopithecidae","Cercopithecus","erythrotis",3250,-999,2
"Primates","Cercopithecidae","Cercopithecus","hamlyni",4620,-999,-999
"Primates","Cercopithecidae","Cercopithecus","lhoesti",5320,-999,2
"Primates","Cercopithecidae","Cercopithecus","mitis",5040,0.11,2
"Primates","Cercopithecidae","Cercopithecus","mona",3980,-999,-999
"Primates","Cercopithecidae","Cercopithecus","neglectus",5320,0.06,2
"Primates","Cercopithecidae","Cercopithecus","nictitans",5260,1.17,2
"Primates","Cercopithecidae","Cercopithecus","petaurista",3240,-999,-999
"Primates","Cercopithecidae","Cercopithecus","pogonias",3580,1.17,2
"Primates","Cercopithecidae","Cercopithecus","preussi",5140,-999,2
"Primates","Cercopithecidae","Cercopithecus","sclateri",3070,-999,-999
"Primates","Cercopithecidae","Cercopithecus","solatus",5260,-999,-999
"Primates","Cercopithecidae","Cercopithecus","wolfi",3260,-999,-999
"Carnivora","Canidae","Cerdocyon","thous",5740,1.42,2
"Artiodactyla","Cervidae","Cervus","albirostris",161000,-999,-999
"Artiodactyla","Cervidae","Cervus","alfredi",45800,-999,-999
"Artiodactyla","Cervidae","Cervus","duvaucelii",169000,14.3,1
"Artiodactyla","Cervidae","Cervus","elaphus",240000,58.4,1
"Artiodactyla","Cervidae","Cervus","eldii",94700,-999,1
"Artiodactyla","Cervidae","Cervus","mariannus",49100,-999,-999
"Artiodactyla","Cervidae","Cervus","nippon",53000,1.45,1
"Artiodactyla","Cervidae","Cervus","schomburgki",106000,-999,-999
"Artiodactyla","Cervidae","Cervus","timorensis",65800,-999,1
"Artiodactyla","Cervidae","Cervus","unicolor",176000,-999,1
"Chiroptera","Molossidae","Chaerephon","aloysiisabaudiae",-999,-999,-999
"Chiroptera","Molossidae","Chaerephon","ansorgei",-999,-999,-999
"Chiroptera","Molossidae","Chaerephon","bemmeleni",-999,-999,-999
"Chiroptera","Molossidae","Chaerephon","bivittata",15.3,-999,-999
"Chiroptera","Molossidae","Chaerephon","chapini",-999,-999,-999
"Chiroptera","Molossidae","Chaerephon","gallagheri",-999,-999,-999
"Chiroptera","Molossidae","Chaerephon","jobensis",20.7,-999,3
"Chiroptera","Molossidae","Chaerephon","johorensis",-999,-999,3
"Chiroptera","Molossidae","Chaerephon","major",15,-999,-999
"Chiroptera","Molossidae","Chaerephon","nigeriae",20,-999,-999
"Chiroptera","Molossidae","Chaerephon","plicata",21.7,-999,3
"Chiroptera","Molossidae","Chaerephon","pumila",10.9,-999,3
"Chiroptera","Molossidae","Chaerephon","russata",16.8,-999,-999
"Peramelemorphia","Peramelidae","Chaeropus","ecaudatus",220,-999,2
"Rodentia","Heteromyidae","Chaetodipus","arenarius",23,-999,-999
"Rodentia","Heteromyidae","Chaetodipus","artus",-999,-999,1
"Rodentia","Heteromyidae","Chaetodipus","baileyi",26.3,-999,2
"Rodentia","Heteromyidae","Chaetodipus","californicus",22,-999,-999
"Rodentia","Heteromyidae","Chaetodipus","fallax",18.3,0.00365,1
"Rodentia","Heteromyidae","Chaetodipus","formosus",19.5,-999,-999
"Rodentia","Heteromyidae","Chaetodipus","goldmani",-999,-999,-999
"Rodentia","Heteromyidae","Chaetodipus","hispidus",32,-999,1
"Rodentia","Heteromyidae","Chaetodipus","intermedius",16.5,-999,-999
"Rodentia","Heteromyidae","Chaetodipus","lineatus",23,-999,1
"Rodentia","Heteromyidae","Chaetodipus","nelsoni",15.3,0.00285,2
"Rodentia","Heteromyidae","Chaetodipus","penicillatus",15,-999,-999
"Rodentia","Heteromyidae","Chaetodipus","pernix",17,-999,1
"Rodentia","Heteromyidae","Chaetodipus","spinatus",16.4,-999,-999
"Rodentia","Echimyidae","Chaetomys","subspinosus",1300,-999,1
"Xenarthra","Dasypodidae","Chaetophractus","nationi",2170,-999,3
"Xenarthra","Dasypodidae","Chaetophractus","vellerosus",939,0.02,2
"Xenarthra","Dasypodidae","Chaetophractus","villosus",4540,-999,-999
"Chiroptera","Vespertilionidae","Chalinolobus","alboguttatus",-999,-999,-999
"Chiroptera","Vespertilionidae","Chalinolobus","argentatus",9.29,-999,-999
"Chiroptera","Vespertilionidae","Chalinolobus","beatrix",6.42,-999,-999
"Chiroptera","Vespertilionidae","Chalinolobus","dwyeri",8.67,-999,-999
"Chiroptera","Vespertilionidae","Chalinolobus","egeria",-999,-999,-999
"Chiroptera","Vespertilionidae","Chalinolobus","gleni",10.8,-999,-999
"Chiroptera","Vespertilionidae","Chalinolobus","gouldii",14.1,-999,3
"Chiroptera","Vespertilionidae","Chalinolobus","kenyacola",7.14,-999,-999
"Chiroptera","Vespertilionidae","Chalinolobus","morio",8.83,-999,3
"Chiroptera","Vespertilionidae","Chalinolobus","nigrogriseus",8.8,-999,-999
"Chiroptera","Vespertilionidae","Chalinolobus","picatus",-999,-999,-999
"Chiroptera","Vespertilionidae","Chalinolobus","poensis",6.91,-999,-999
"Chiroptera","Vespertilionidae","Chalinolobus","superbus",-999,-999,-999
"Chiroptera","Vespertilionidae","Chalinolobus","tuberculatus",-999,-999,3
"Chiroptera","Vespertilionidae","Chalinolobus","variegatus",11.2,-999,3
"Primates","Cheirogaleidae","Cheirogaleus","major",448,0.02,2
"Primates","Cheirogaleidae","Cheirogaleus","medius",197,0.02,2
"Chiroptera","Molossidae","Cheiromeles","torquatus",169,-999,3
"Rodentia","Muridae","Chelemys","macronyx",73.3,-999,2
"Rodentia","Muridae","Chelemys","megalonyx",50.8,-999,-999
"Rodentia","Muridae","Chibchanomys","trichotis",50,-999,-999
"Rodentia","Muridae","Chilomys","instans",19,-999,-999
"Insectivora","Soricidae","Chimarrogale","hantu",55,-999,3
"Insectivora","Soricidae","Chimarrogale","himalayica",32,-999,3
"Insectivora","Soricidae","Chimarrogale","phaeura",-999,-999,3
"Insectivora","Soricidae","Chimarrogale","platycephala",35.5,-999,3
"Insectivora","Soricidae","Chimarrogale","styani",-999,-999,3
"Insectivora","Soricidae","Chimarrogale","sumatrana",-999,-999,3
"Rodentia","Chinchillidae","Chinchilla","brevicaudata",500,-999,1
"Rodentia","Chinchillidae","Chinchilla","lanigera",480,-999,1
"Rodentia","Muridae","Chinchillula","sahamae",170,-999,2
"Rodentia","Muridae","Chionomys","gud",-999,-999,-999
"Rodentia","Muridae","Chionomys","nivalis",54,-999,-999
"Rodentia","Muridae","Chionomys","roberti",-999,-999,-999
"Chiroptera","Phyllostomidae","Chiroderma","doriae",19.9,-999,1
"Chiroptera","Phyllostomidae","Chiroderma","improvisum",35.3,-999,1
"Chiroptera","Phyllostomidae","Chiroderma","salvini",26.2,-999,1
"Chiroptera","Phyllostomidae","Chiroderma","trinitatum",13.9,-999,1
"Chiroptera","Phyllostomidae","Chiroderma","villosum",23.6,-999,1
"Rodentia","Muridae","Chiromyscus","chiropus",-999,-999,-999
"Chiroptera","Pteropodidae","Chironax","melanocephalus",17.7,-999,1
"Didelphimorphia","Didelphidae","Chironectes","minimus",979,-999,2
"Rodentia","Muridae","Chiropodomys","calamianensis",28.9,-999,-999
"Rodentia","Muridae","Chiropodomys","gliroides",23.7,-999,-999
"Rodentia","Muridae","Chiropodomys","karlkoopmani",-999,-999,-999
"Rodentia","Muridae","Chiropodomys","major",28.9,-999,-999
"Rodentia","Muridae","Chiropodomys","muroides",28.9,-999,-999
"Rodentia","Muridae","Chiropodomys","pusillus",28.9,-999,-999
"Primates","Cebidae","Chiropotes","albinasus",2800,2.01,1
"Primates","Cebidae","Chiropotes","satanas",2970,1.51,1
"Rodentia","Muridae","Chiruromys","forbesi",105,-999,-999
"Rodentia","Muridae","Chiruromys","lamia",47.2,-999,-999
"Rodentia","Muridae","Chiruromys","vates",45.4,-999,-999
"Xenarthra","Dasypodidae","Chlamyphorus","retusus",130,-999,2
"Xenarthra","Dasypodidae","Chlamyphorus","truncatus",88.4,-999,2
"Primates","Cercopithecidae","Chlorocebus","aethiops",4030,0.36,1
"Insectivora","Chrysochloridae","Chlorotalpa","arendsi",52.4,-999,3
"Insectivora","Chrysochloridae","Chlorotalpa","duthieae",-999,-999,3
"Insectivora","Chrysochloridae","Chlorotalpa","leucorhina",-999,-999,3
